186742
 Atoms. Timestep: 1300
1 -58.7311 10.0697 1.57511
1 -57.6195 10.0955 3.18747
1 -58.8305 8.57287 3.80369
1 -58.9287 8.63264 2.80101
1 -59.6882 8.78141 1.38362
1 -60.2663 8.45875 2.14524
1 -59.6934 7.79706 1.15801
1 -60.1979 7.26212 1.85602
1 -61.5178 10.7199 2.08726
1 -60.2719 6.45648 2.46926
1 -58.2812 7.14302 -0.820624
1 -58.4511 8.69827 0.937982
1 -59.0284 10.5068 0.70098
1 -57.7197 8.00353 0.885362
1 -56.9034 6.03722 -0.16441
1 -58.822 5.81609 -0.942819
1 -57.2266 7.03712 -0.0964935
1 -56.5701 7.8036 -0.0807103
1 -58.1161 7.47631 0.120776
1 -61.1146 7.63416 2.07374
1 -59.0734 7.67946 0.368983
1 -59.5564 7.87786 2.56562
1 -59.8234 9.13278 -0.36858
1 -56.6512 7.26418 0.768707
1 -58.3326 8.4542 -0.033878
1 -59.1576 9.87509 -0.0794464
1 -59.5607 8.15328 -0.638009
1 -58.1164 9.94008 -1.03477
1 -58.5974 8.09429 -0.93986
1 -58.4585 7.50659 -1.76138
1 -58.8891 9.13121 -0.765144
1 -59.259 6.96048 2.88583
1 -59.5331 7.83954 3.86142
1 -58.6713 7.72994 3.17736
1 -59.273 8.66912 0.34992
1 -59.876 8.63245 3.15505
1 -60.1954 8.25006 0.360233
1 -57.3622 7.529 2.54635
1 -57.277 7.38619 1.55088
1 -57.6819 8.68632 1.62787
1 -57.0164 7.82672 4.58741
1 -56.7574 6.36035 5.61147
1 -57.1288 5.43073 5.23447
1 -55.7202 6.29686 5.35375
1 -55.6267 6.4959 4.34423
1 -56.1294 5.51025 4.86771
1 -57.6918 4.53538 6.11839
1 -57.7705 5.07763 4.5138
1 -57.5888 5.59879 6.13499
1 -56.3212 5.4846 5.85981
1 -56.0164 7.21276 3.46192
1 -54.8142 5.93916 4.56348
1 -56.8977 6.92914 4.12233
1 -58.1302 8.17965 2.37898
1 -58.4047 7.34759 1.24309
1 -57.5546 6.75401 0.815009
1 -58.8655 8.1637 1.68756
1 -61.1901 7.80596 -0.31441
1 -60.2625 7.42208 -0.212949
1 -59.3105 7.15551 -0.464835
1 -60.0156 6.44546 -0.155233
1 -60.8429 7.59802 1.08673
1 -61.6829 8.3292 0.517119
1 -60.7538 6.4718 1.41446
1 -59.8976 6.23814 -1.13632
1 -61.6846 7.3201 0.602819
1 -58.3094 7.18657 2.40437
1 -57.5042 8.23613 3.25335
1 -58.6701 9.49666 3.25486
1 -58.9093 9.14222 1.93031
1 -58.1018 7.89955 3.99427
1 -57.7458 9.15808 3.58667
1 -57.0072 9.78644 2.33613
1 -56.6777 8.78875 1.84378
1 -55.6699 8.90931 1.91803
1 -56.0842 7.97127 1.94536
1 -57.7529 10.3701 1.52607
1 -55.6779 9.08446 3.19958
1 -56.4781 8.25123 3.84528
1 -56.6106 8.93163 2.84543
1 -57.3105 10.7439 2.43444
1 -58.039 10.6816 0.600488
1 -56.2147 9.74165 1.46635
1 -54.694 4.64797 -3.96414
1 -52.2326 3.32348 -4.23314
1 -53.4818 2.7695 -5.55202
1 -54.1279 5.50606 -6.07386
1 -53.2478 3.58581 -5.00668
1 -52.9771 4.57296 -5.42263
1 -52.6091 3.21368 -5.79618
1 -52.1299 3.10937 -2.64888
1 -51.7439 4.27649 -2.26128
1 -51.0999 3.46146 -2.54763
1 -52.7456 3.89435 -2.26506
1 -50.3183 3.5881 -4.92269
1 -49.6405 4.54025 -3.51721
1 -49.0352 7.5767 -7.75763
1 -47.9843 8.10067 -7.01863
1 -48.9792 6.80677 -8.43581
1 -49.2161 4.98939 -4.31701
1 -50.5738 4.62665 -3.05551
1 -51.0634 1.40714 -5.69859
1 -50.3635 4.0405 -4.0162
1 -49.1559 2.20998 -4.36377
1 -51.0715 4.76205 -3.92458
1 -52.5995 4.7703 -1.78538
1 -51.5432 2.87741 -3.59206
1 -51.3219 3.73121 -4.08236
1 -48.2741 6.7437 -7.71425
1 -46.0978 4.81828 -7.34681
1 -45.7804 7.09907 -7.37551
1 -45.5489 6.21716 -7.85827
1 -46.7182 6.79609 -7.15686
1 -46.2354 4.09506 -8.03689
1 -46.7761 3.23851 -5.40377
1 -47.962 5.01086 -5.03464
1 -47.2527 4.65544 -5.92307
1 -45.9373 5.22318 -8.25753
1 -47.7605 7.09098 -6.88859
1 -48.4113 6.00012 -8.65419
1 -46.4493 4.2203 -5.46652
1 -47.6915 5.2867 -8.39612
1 -48.2925 6.23417 -6.84306
1 -51.5897 4.86917 -3.06387
1 -51.7735 5.76053 -6.25237
1 -52.4564 6.11513 -4.43947
1 -52.2405 6.32251 -5.55515
1 -52.1166 6.61768 -3.62719
1 -51.486 5.84782 -3.45016
1 -51.7613 5.39504 -4.30897
1 -52.3909 6.541 -6.53319
1 -51.3105 3.66443 -5.09112
1 -51.7895 3.88644 -3.1971
1 -53.5032 3.69653 -5.99449
1 -52.6633 4.1752 -6.29572
1 -53.7121 4.44898 -4.73731
1 -49.2546 9.41291 -7.37196
1 -49.4724 9.83309 -8.26342
1 -48.9491 9.25782 -6.42258
1 -48.3494 9.38938 -5.43321
1 -50.4716 10.0439 -6.61759
1 -49.9828 11.3955 -4.96487
1 -48.2688 11.0925 -4.97217
1 -50.7346 8.65968 -4.71085
1 -49.2343 11.7455 -5.91798
1 -50.0335 10.5525 -5.82623
1 -48.1586 9.86747 -6.56968
1 -51.1234 11.6591 -7.17719
1 -51.1787 12.4939 -8.61742
1 -51.3636 11.4682 -8.13908
1 -51.1135 9.71333 -7.32353
1 -51.3819 10.4656 -8.25408
1 -50.6568 11.0328 -6.53778
1 -50.4434 11.6991 -5.81032
1 -50.7759 10.6558 -7.46979
1 -51.5721 12.5387 -6.96817
1 -52.1383 13.3692 -6.87505
1 -52.0516 12.1208 -7.78824
1 -50.6507 12.3315 -7.77304
1 -50.6249 12.7944 -6.64527
1 -49.0504 10.239 -6.1326
1 -49.1869 10.9099 -5.35145
1 -49.5148 9.79903 -3.95019
1 -47.6851 9.80169 -4.10544
1 -48.6275 9.5377 -4.35573
1 -49.1858 9.93307 -5.0974
1 -49.8095 9.58566 -6.00906
1 -52.3267 9.15461 -8.20571
1 -50.401 9.04497 -6.7628
1 -51.2613 9.37848 -6.35341
1 -50.2001 9.23175 -7.73413
1 -54.2263 3.54062 -5.26476
1 -56.3018 2.77339 -3.11385
1 -47.0797 -0.135272 -9.59173
1 -50.2154 -5.73212 -12.0113
1 -53.7364 -2.16513 -10.4276
1 -51.2557 -4.90431 -14.2557
1 -53.5972 -3.36654 -15.3983
1 -51.8528 -3.50269 -15.9845
1 -50.4172 -5.04551 -14.8247
1 -51.9094 -2.58262 -15.5504
1 -52.8688 -3.0294 -16.0107
1 -49.286 -4.71013 -14.5325
1 -49.5944 -2.9717 -13.1475
1 -50.1747 -3.207 -9.90041
1 -50.3976 -4.33593 -13.1878
1 -53.5892 -3.50458 -13.0055
1 -54.2445 -4.9838 -12.8758
1 -52.6912 -6.35008 -16.1858
1 -54.9607 -7.03713 -18.9467
1 -53.3192 -6.29953 -15.3966
1 -55.209 -5.44486 -15.7052
1 -54.5487 -6.01381 -14.8716
1 -55.1542 -6.76098 -14.4184
1 -54.2991 -5.66086 -13.9575
1 -55.0168 -4.51992 -16.0724
1 -53.5091 -7.04983 -16.9538
1 -55.6928 -5.83134 -14.6351
1 -55.9041 -4.98522 -12.4343
1 -55.9432 -4.76115 -14.1987
1 -56.4246 -5.03726 -13.326
1 -53.2879 -9.20491 -11.6532
1 -54.579 -8.96219 -10.4025
1 -54.0994 -9.54467 -11.1348
1 -52.9396 -8.80287 -10.7717
1 -54.7707 -8.71405 -11.7096
1 -55.5158 -8.31088 -11.161
1 -56.203 -7.55303 -8.59799
1 -56.5014 -8.52677 -10.8631
1 -56.4042 -9.07059 -9.78674
1 -55.5911 -8.4421 -9.84695
1 -54.6837 -10.3432 -10.7584
1 -55.5091 -9.28027 -10.6433
1 -54.2572 -9.25164 -12.4182
1 -53.2312 -8.30822 -9.88822
1 -53.8226 -14.1525 -7.84656
1 -54.9474 -14.7195 -8.29872
1 -54.665 -13.7757 -7.27483
1 -55.1405 -12.8559 -7.30322
1 -53.7899 -12.1317 -8.65817
1 -54.6086 -12.3319 -8.00609
1 -54.2209 -13.2762 -8.36724
1 -54.3054 -8.18827 -9.79721
1 -54.1146 -7.92124 -11.6767
1 -52.6959 -10.0239 -11.565
1 -53.3023 -8.72698 -12.5643
1 -56.9182 -6.05288 -13.3691
1 -55.2622 -5.44685 -13.6964
1 -54.3141 -6.09715 -16.6566
1 -54.5337 -5.0126 -15.0294
1 -55.2763 -6.453 -15.4736
1 -54.1515 -5.52181 -15.8233
1 -54.2245 -6.57198 -15.75
1 -52.8582 -4.88635 -15.8173
1 -53.4938 -5.35836 -15.0751
1 -54.8984 -4.56799 -14.042
1 -54.3616 -4.03628 -14.8359
1 -53.8271 -4.82637 -14.2828
1 -53.3025 -5.7345 -14.1581
1 -51.4054 -5.25288 -15.1931
1 -51.2845 -6.9077 -13.2775
1 -51.4277 -5.89421 -14.3791
1 -51.6739 -4.49023 -15.817
1 -50.6285 -6.35669 -13.8251
1 -52.2832 -6.35937 -14.6472
1 -52.6683 -7.78352 -15.1788
1 -51.8546 -7.21421 -14.9953
1 -52.9665 -7.20848 -13.4283
1 -51.4428 -7.48321 -14.1083
1 -52.7494 -9.38642 -16.8306
1 -53.5569 -10.1322 -17.096
1 -54.0289 -9.22831 -16.9707
1 -52.834 -9.88535 -17.8862
1 -52.0669 -8.15257 -16.3996
1 -53.554 -10.0001 -18.8397
1 -52.7696 -10.5775 -19.4351
1 -53.0884 -9.07277 -18.4852
1 -52.208 -9.82024 -19.0176
1 -53.4542 -9.89555 -19.8964
1 -52.8051 -10.943 -18.3952
1 -52.232 -11.7546 -17.8489
1 -52.8846 -13.0405 -18.9401
1 -49.5411 -8.96372 -17.3918
1 -48.6915 -9.83925 -15.645
1 -50.1543 -8.24687 -16.7455
1 -52.7771 -12.0141 -18.7918
1 -53.045 -11.2624 -17.2949
1 -53.8195 -11.1009 -18.8674
1 -52.9265 -8.78348 -19.525
1 -53.3255 -8.18127 -16.198
1 -50.3289 -5.56505 -16.8401
1 -53.8634 -5.37656 -17.4097
1 -54.1243 -4.10286 -15.8446
1 -53.6544 -4.76195 -16.4615
1 -56.0101 -4.52885 -15.8895
1 -55.6527 -3.46244 -15.349
1 -55.4267 -4.48547 -15.0429
1 -52.8506 -5.14822 -16.9446
1 -55.3159 -4.77317 -17.9187
1 -53.2473 -3.96188 -18.2297
1 -52.5688 -4.47708 -19.8413
1 -52.5017 -4.32832 -18.8376
1 -55.2498 -2.57531 -17.8536
1 -53.8105 -3.62702 -17.4359
1 -55.5874 -3.12415 -16.9936
1 -53.2538 -5.11617 -18.6099
1 -54.9398 -5.65589 -17.3583
1 -54.7179 -6.19779 -18.29
1 -55.0932 -3.99757 -17.1053
1 -54.1637 -4.11973 -18.8647
1 -54.379 -5.22584 -18.2693
1 -56.149 -5.55378 -17.461
1 -55.2787 -6.09693 -19.1846
1 -55.643 -4.3744 -19.0112
1 -56.0751 -5.05095 -19.7273
1 -54.9264 -3.75068 -19.4291
1 -54.4179 -5.19128 -19.9798
1 -54.7041 -4.14886 -20.3328
1 -53.7313 -2.93298 -21.9243
1 -52.9534 -4.24781 -22.0434
1 -51.6545 -2.35173 -21.6858
1 -51.8174 -4.48458 -22.117
1 -53.7733 -3.80828 -21.1739
1 -53.6593 -4.5015 -20.0794
1 -55.2909 -5.85194 -20.1728
1 -55.1682 -5.0177 -20.732
1 -54.9197 -5.0758 -19.112
1 -56.9907 -5.29319 -17.9728
1 -57.0967 -5.12419 -19.6602
1 -56.5538 -4.59154 -18.6337
1 -55.9428 -4.54444 -17.1612
1 -55.6023 -5.34052 -16.6399
1 -57.1571 -4.56432 -17.2749
1 -55.6573 -5.59863 -18.3887
1 -57.0874 -6.04842 -17.1719
1 -56.2062 -6.44876 -18.4437
1 -56.7592 -4.93955 -16.4268
1 -57.4331 -4.32019 -18.2175
1 -56.4923 -3.97345 -17.7992
1 -57.9218 -3.89635 -17.3352
1 -56.3604 -3.74769 -16.6997
1 -57.169 -6.11069 -18.5461
1 -54.4504 -4.25389 -17.9057
1 -52.9283 -5.65486 -17.8187
1 -53.1515 -7.19841 -15.8449
1 -53.2836 -6.06426 -16.9515
1 -53.0407 -4.1402 -16.9958
1 -54.5558 -4.83117 -16.9155
1 -50.7707 -6.599 -16.5768
1 -49.4023 -5.97337 -16.7044
1 -51.0234 -5.58461 -16.0735
1 -52.7978 -9.02895 -15.6471
1 -54.158 -8.80275 -16.0503
1 -52.8534 -8.31261 -17.0939
1 -50.9251 -6.69552 -14.7307
1 -55.6786 3.7694 -9.69597
1 -52.4118 5.8769 -8.66082
1 -52.2244 7.41505 -10.3516
1 -52.88 5.60462 -10.1941
1 -52.2185 7.47583 -7.48845
1 -53.0718 7.18995 -9.85167
1 -53.1823 7.7581 -7.38925
1 -51.5701 7.42255 -8.26373
1 -53.3705 5.24922 -9.38329
1 -51.5793 6.80174 -9.79216
1 -51.6594 6.57894 -8.81079
1 -53.9695 8.1926 -9.06656
1 -54.2634 5.6148 -9.68871
1 -52.5118 7.20872 -8.90529
1 -52.9537 9.99102 -13.5348
1 -53.2908 8.52151 -12.4569
1 -54.0635 9.21944 -13.0293
1 -51.6745 10.7523 -10.7308
1 -50.8568 11.813 -10.4523
1 -51.146 11.0446 -11.5393
1 -53.3579 9.52603 -11.6822
1 -52.9422 10.8812 -9.08581
1 -53.6616 11.0244 -12.3847
1 -54.0087 5.7464 -12.1994
1 -55.5664 7.4081 -12.5053
1 -54.5738 7.24603 -12.4231
1 -52.9782 5.89225 -12.7557
1 -55.0178 6.43527 -11.9606
1 -52.16 10.9268 -11.9592
1 -49.8175 8.97068 -11.2357
1 -49.166 9.7047 -11.4715
1 -49.6885 7.98267 -11.0742
1 -52.5848 10.2096 -11.3904
1 -55.5158 10.0773 -12.8513
1 -55.5202 8.99995 -11.725
1 -54.6843 9.92263 -13.4018
1 -53.8137 10.4439 -13.2634
1 -54.9429 9.30521 -12.5418
1 -53.5354 10.5229 -11.5182
1 -52.5822 8.0398 -12.99
1 -53.1587 9.49693 -12.6791
1 -53.7974 11.8848 -10.9182
1 -52.833 10.5398 -12.6959
1 -52.5984 9.19105 -9.70559
1 -52.7603 11.5289 -12.5049
1 -51.9355 9.06459 -12.9225
1 -53.1201 11.4447 -11.5353
1 -50.7084 11.2289 -13.3439
1 -49.6081 10.3174 -12.1403
1 -49.9059 10.361 -13.1092
1 -50.3712 9.40447 -13.4461
1 -50.4691 10.1678 -14.1273
1 -51.6476 12.2217 -12.8822
1 -51.529 12.7343 -11.5271
1 -51.5113 12.6582 -10.5211
1 -50.7029 11.9716 -11.5196
1 -52.4899 12.5843 -13.3032
1 -52.3914 11.4436 -14.4277
1 -50.9275 11.6466 -12.4486
1 -52.1732 13.192 -12.4777
1 -50.3751 13.8189 -12.9369
1 -50.8754 12.6503 -12.3294
1 -50.9684 13.7747 -12.1127
1 -51.2927 13.2712 -13.0498
1 -51.6179 11.681 -13.7821
1 -50.0852 11.1399 -11.4906
1 -52.7204 12.494 -11.9637
1 -50.9024 10.2465 -13.2194
1 -46.752 9.38265 -12.1787
1 -47.4857 8.90952 -12.6854
1 -47.402 9.83021 -11.4418
1 -49.8669 11.3786 -12.7555
1 -54.3749 5.90028 -15.7818
1 -54.5799 5.50745 -13.691
1 -53.6092 4.89632 -14.2565
1 -54.2168 4.57201 -16.1227
1 -55.616 6.46353 -16.0263
1 -55.1171 5.10673 -15.959
1 -53.9216 5.89242 -14.3725
1 -53.3655 7.61974 -15.0998
1 -53.721 6.65277 -16.0238
1 -54.2824 7.70145 -16.0457
1 -53.129 7.48371 -16.0713
1 -54.4044 6.87154 -14.2164
1 -53.4206 8.13765 -13.543
1 -50.2294 7.53403 -13.6763
1 -49.2245 8.61276 -14.7685
1 -49.4482 8.28423 -12.0379
1 -50.9683 5.84513 -11.7055
1 -51.9438 7.54239 -6.51487
1 -51.8483 8.32099 -7.89835
1 -51.4589 8.42228 -6.61746
1 -49.7103 6.17757 -12.1329
1 -49.9862 8.50233 -12.9994
1 -47.6546 7.84291 -12.1536
1 -50.6557 7.77565 -12.7942
1 -49.5476 6.18997 -13.129
1 -49.8372 8.40816 -13.9931
1 -51.0656 6.8537 -12.8219
1 -49.5345 7.08919 -11.7166
1 -49.929 9.34602 -14.3541
1 -49.8924 7.11239 -12.7433
1 -51.5875 6.5886 -11.9996
1 -50.5887 5.05038 -14.4044
1 -48.4706 5.87647 -12.6045
1 -49.1747 4.24177 -13.4399
1 -48.8992 4.98445 -12.8137
1 -46.4417 6.30283 -15.503
1 -48.8476 5.69945 -13.6777
1 -49.5634 4.88139 -14.2102
1 -52.2575 7.32142 -12.3003
1 -48.0836 8.78443 -11.8823
1 -51.5738 8.17629 -14.6013
1 -51.1406 5.87622 -14.2259
1 -47.5296 8.91541 -11.0353
1 -51.3437 7.22834 -14.3357
1 -51.3993 8.23508 -15.5935
1 -50.6922 6.49044 -14.8891
1 -52.4138 7.13865 -14.3849
1 -50.9443 7.35514 -15.3439
1 -50.3713 8.73808 -15.0447
1 -51.5933 6.55024 -13.6269
1 -49.6776 5.86678 -14.395
1 -49.5329 6.50877 -15.2146
1 -50.1942 5.51399 -13.598
1 -49.9197 6.84506 -14.3453
1 -54.3435 9.6012 -16.8503
1 -55.2528 9.6114 -16.3811
1 -55.157 9.54735 -17.7174
1 -50.5751 7.87437 -14.5612
1 -50.7745 8.75981 -14.1199
1 -53.2723 9.92492 -14.4899
1 -54.5988 8.87231 -13.8114
1 -53.6293 9.13768 -13.9584
1 -51.4168 10.0686 -14.7466
1 -52.7981 8.92361 -13.4274
1 -51.3465 9.47533 -13.6962
1 -51.7543 9.12757 -14.8883
1 -52.1634 10.2758 -15.9086
1 -52.8989 8.95423 -14.7023
1 -53.9799 10.4461 -15.2542
1 -53.2326 9.82657 -15.5302
1 -52.4741 8.09062 -15.0491
1 -53.9885 9.35319 -14.9125
1 -52.5302 8.16586 -14.0441
1 -53.9255 9.21719 -15.9385
1 -55.8087 9.78975 -14.9103
1 -55.0252 10.7708 -13.8292
1 -56.3676 8.96462 -14.6482
1 -56.3788 10.0093 -14.0968
1 -55.4325 8.6136 -14.5028
1 -55.3104 9.04427 -15.5457
1 -55.4752 9.30956 -13.5316
1 -55.0827 11.3474 -15.2556
1 -56.181 10.6935 -15.1614
1 -54.961 10.3715 -15.0298
1 -54.9182 9.48824 -14.544
1 -52.3004 8.90469 -15.7127
1 -53.8219 8.25407 -14.4615
1 -53.2312 8.53387 -15.5582
1 -55.8901 8.34176 -13.6019
1 -52.3851 9.92015 -14.9906
1 -51.5883 8.42795 -13.6242
1 -48.9518 6.75356 -12.4702
1 -49.5792 7.55373 -14.978
1 -49.2693 9.05151 -13.462
1 -50.293 7.76457 -11.8522
1 -48.6904 6.54616 -11.4952
1 -50.5433 6.72284 -11.9664
1 -48.6515 7.67852 -12.1907
1 -50.4273 6.49665 -13.5178
1 -49.1799 5.66506 -11.4437
1 -50.381 5.59307 -12.6093
1 -49.2666 7.56283 -13.9771
1 -51.9942 5.82895 -12.5251
1 -55.9193 6.33079 -14.5461
1 -53.3606 6.38147 -13.6891
1 -55.1674 6.30747 -13.873
1 -52.6199 6.58783 -15.4183
1 -53.4677 6.6418 -14.8731
1 -52.8689 5.8177 -16.1245
1 -54.8015 6.39331 -15.0115
1 -51.2149 5.73846 -13.1599
1 -49.1624 7.92022 -13.029
1 -49.2052 10.0169 -13.7573
1 -48.59 7.13568 -13.3315
1 -48.9696 6.60654 -14.1032
1 -48.8681 8.97727 -12.4871
1 -47.5608 8.57526 -13.8236
1 -49.4971 7.10464 -10.472
1 -48.7576 10.0236 -12.6563
1 -48.8172 7.47481 -11.1197
1 -48.2736 9.05941 -13.2983
1 -48.8299 8.77212 -11.1691
1 -48.3058 8.46302 -10.3634
1 -47.9815 8.03163 -11.2178
1 -48.1608 8.06957 -13.0399
1 -48.2075 10.0219 -13.5941
1 -48.2877 7.80018 -14.039
1 -49.7329 9.4657 -12.6668
1 -54.1647 8.22853 -12.8676
1 -54.3461 7.35635 -15.0996
1 -53.7171 6.57843 -12.7126
1 -54.9532 7.99785 -13.4537
1 -54.1887 7.343 -13.3507
1 -55.0047 7.69805 -14.4158
1 -56.1008 7.3445 -14.2992
1 -56.5364 6.01801 -13.272
1 -55.5267 7.16842 -13.4884
1 -54.231 8.44626 -15.3637
1 -55.1159 7.61002 -16.6069
1 -55.4892 7.12794 -15.0929
1 -55.5182 -1.56018 -6.9513
1 -55.1658 8.06665 -15.3413
1 -54.6723 6.42338 -12.9993
1 -53.4574 7.29963 -14.1043
1 -54.634 5.40197 -14.9179
1 -54.7004 4.62955 -14.2397
1 -53.1815 5.69127 -15.0761
1 -55.6485 5.4311 -15.0706
1 -53.8041 4.91728 -15.2622
1 -50.509 10.7379 -12.3134
1 -52.8337 11.5885 -13.5096
1 -51.3522 10.7274 -13.9843
1 -51.9999 10.0765 -13.2165
1 -53.26 6.44911 -8.69637
1 -53.617 7.06615 -7.98216
1 -52.6479 6.33124 -9.53247
1 -52.3835 9.22347 -11.4632
1 -51.7751 11.0767 -12.9895
1 -51.4398 10.3526 -12.3718
1 -49.9664 9.98265 -10.8482
1 -51.4853 9.06142 -11.032
1 -53.6261 12.0331 -12.3741
1 -52.2801 9.80018 -12.2862
1 -53.4587 10.8497 -10.2238
1 -51.5925 10.0275 -11.4288
1 -50.9557 8.78259 -12.9059
1 -50.6601 9.49602 -11.4177
1 -50.5596 10.8676 -10.6427
1 -51.4945 9.22129 -12.0283
1 -51.9027 11.9025 -11.9595
1 -50.4519 10.0733 -8.23074
1 -51.5559 9.25307 -10.0438
1 -51.625 10.2767 -9.84222
1 -50.9891 8.20906 -9.71722
1 -53.9294 11.2091 -7.66804
1 -53.646 12.5268 -5.81176
1 -54.4644 10.5328 -7.03501
1 -55.785 11.1295 -8.03287
1 -54.5391 9.20646 -7.22625
1 -54.7062 12.3675 -7.30859
1 -54.0756 10.535 -8.53595
1 -55.3356 11.9731 -6.54159
1 -52.9883 9.59699 -6.45763
1 -52.0755 9.98937 -7.69702
1 -52.8606 10.3902 -7.20567
1 -52.0524 9.92241 -6.69031
1 -52.9435 9.28474 -7.41746
1 -53.6979 8.62212 -7.30989
1 -53.2557 10.4621 -5.99421
1 -51.2443 12.2661 -6.04797
1 -52.4492 8.29907 -6.9524
1 -52.5585 10.061 -8.58433
1 -52.118 12.1243 -8.79529
1 -52.3486 11.2716 -8.2453
1 -53.2716 9.48704 -9.01426
1 -51.9385 10.7894 -9.03149
1 -52.4246 10.8466 -6.41814
1 -51.9106 9.09768 -7.2545
1 -53.7148 9.86153 -7.11044
1 -56.1389 11.6204 -7.20097
1 -54.8274 10.8288 -7.92885
1 -53.1878 12.0065 -6.57699
1 -50.4619 7.43853 -3.07659
1 -50.1568 8.96657 -3.69328
1 -51.3623 6.66111 -4.94535
1 -50.23 7.99116 -5.27506
1 -49.7247 7.07839 -5.63468
1 -51.6326 6.70773 -7.19668
1 -51.4532 6.71689 -6.20366
1 -51.055 6.67789 -3.98363
1 -51.1735 8.1612 -5.59205
1 -50.2611 5.72744 -2.59097
1 -49.9428 7.42731 -3.94805
1 -51.7966 7.37093 -5.51607
1 -50.7302 7.19054 -5.63919
1 -49.1413 7.60642 -4.61667
1 -50.1305 6.83224 -4.74401
1 -50.3054 5.46763 -3.57373
1 -47.6088 3.98088 -5.26196
1 -48.4085 4.83842 -3.72865
1 -48.9548 5.1541 -5.29208
1 -49.2541 6.66569 -4.2685
1 -48.5876 4.21661 -5.05386
1 -50.2174 4.94301 -4.44329
1 -49.3089 5.80991 -3.71727
1 -49.8409 5.87245 -4.57269
1 -50.8781 7.50633 -4.67215
1 -50.7949 6.46351 -3.02912
1 -50.8291 5.77152 -4.3949
1 -50.5624 8.43247 -2.93078
1 -51.3723 8.77346 -3.49853
1 -52.3328 8.22059 -5.61177
1 -51.203 9.05237 -2.45155
1 -51.1984 7.25285 -2.19774
1 -51.5009 8.12295 -2.70808
1 -53.5081 11.0671 -6.76191
1 -55.3604 10.0511 -7.28344
1 -54.5312 11.8383 -8.17958
1 -54.6531 9.69471 -8.10518
1 -53.6446 9.72873 -8.10825
1 -54.4167 11.5216 -6.8398
1 -53.1749 10.7056 -8.11162
1 -55.3156 11.0733 -6.99832
1 -50.9844 9.09747 -9.2266
1 -52.8606 10.1626 -9.78988
1 -51.862 9.58912 -9.14176
1 -50.3468 10.2406 -9.88085
1 -50.3978 5.57045 -9.16999
1 -49.404 4.30613 -8.58318
1 -51.4664 4.97036 -7.73748
1 -50.0455 5.53953 -7.99584
1 -50.6818 4.15842 -9.99099
1 -50.9108 6.74392 -7.90243
1 -49.2635 4.78573 -6.17966
1 -46.7005 3.61079 -7.24202
1 -48.7711 3.92262 -6.00301
1 -50.3474 6.20818 -7.25402
1 -51.0945 3.29237 -9.65169
1 -51.3389 2.40097 -9.23658
1 -50.1785 3.57644 -9.33723
1 -49.5004 5.28575 -8.8068
1 -50.9845 5.72414 -8.31786
1 -48.2786 2.62484 -9.66342
1 -50.34 2.02925 -8.26518
1 -48.4505 1.86413 -6.73849
1 -52.063 5.00344 -10.4287
1 -52.7901 4.50845 -9.01663
1 -52.447 5.68179 -7.06099
1 -52.4181 5.06384 -8.06061
1 -53.0569 5.85711 -7.84892
1 -53.3723 5.0662 -8.39034
1 -52.8156 4.46454 -10.0267
1 -48.1708 2.77414 -6.40124
1 -49.1798 1.9484 -7.5943
1 -49.6026 6.26594 -9.02397
1 -49.1766 3.92203 -7.67467
1 -51.2883 2.93005 -6.89135
1 -50.1217 2.13086 -7.27943
1 -47.0571 2.69828 -6.89763
1 -49.2921 4.22766 -9.58404
1 -51.3941 5.71796 -9.2665
1 -52.2793 5.26105 -9.45739
1 -51.5937 4.5397 -9.66494
1 -52.2255 3.78306 -9.43407
1 -51.8851 3.89348 -10.3858
1 -51.3453 2.08884 -10.1981
1 -50.8502 5.15323 -9.96991
1 -51.6519 3.26214 -8.78152
1 -51.0959 2.48746 -7.77783
1 -50.3243 3.09297 -7.53633
1 -54.9944 5.82879 -9.0255
1 -53.6936 4.00435 -10.9011
1 -52.8373 3.46511 -10.1728
1 -53.8365 3.31382 -10.1771
1 -55.0125 4.09555 -8.86459
1 -56.1918 5.21808 -5.9443
1 -55.5626 4.95861 -9.14852
1 -56.7803 4.58715 -7.66395
1 -54.0361 5.75346 -8.71513
1 -53.7945 6.43298 -6.30076
1 -52.0255 4.42083 -4.30266
1 -52.5991 5.1913 -6.13007
1 -53.2478 5.81729 -5.63824
1 -53.4399 5.94626 -4.59054
1 -56.253 6.61919 -3.35653
1 -56.7617 8.78092 -3.98896
1 -54.7782 7.5129 -2.95176
1 -52.393 7.26977 -1.14213
1 -52.1134 8.09776 -3.6324
1 -52.459 8.2756 -1.25513
1 -53.6033 7.29961 -3.41172
1 -51.4409 7.29563 -3.28264
1 -52.4832 7.3234 -2.99622
1 -54.0501 5.8215 -1.74248
1 -54.382 6.75686 -1.95078
1 -54.1699 7.89644 -7.82868
1 -54.8943 8.53574 -9.28722
1 -54.8668 7.49416 -8.44255
1 -54.3608 8.0975 -10.0278
1 -54.2392 8.79535 -8.30236
1 -54.7041 7.81816 -1.95438
1 -53.1794 6.47792 -1.32062
1 -53.4421 6.60777 -2.28656
1 -55.4597 7.16228 -3.71151
1 -52.4755 6.7721 -2.01897
1 -53.2159 7.43293 -1.71016
1 -51.463 8.29626 -1.4659
1 -53.3833 7.13131 -0.577808
1 -55.7251 7.23443 -2.73965
